id,race,age,marital_status,kids_no,school_type,maxgrade,comleted,degree,pregnancy_count,marriage_count,religion,ever_worked,work_type,weight,height,earnings
36976,black,17,never married,0,school,12,False,None,0,None,baptist,False,part-time,84,165,25000
38644,white,26,never married,0,college,6,False,Bachelor,1,None,protestant,True,part-time,95,168,35000
35810,white,37,married,2,college,2,True,None,2,3,baptist,True,full-time,73,160,35000
29530,black,23,never married,1,college,2,False,None,2,None,protestant,True,part-time,57,168,15000
28745,black,24,never married,2,school,12,True,None,0,None,baptist,True,full-time,61,150,7500
30835,white,20,informal relationship,2,school,9,True,None,2,1,None,False,None,125,168,None
32389,white,40,divorced,2,school,12,True,None,2,1,baptist,True,part-time,125,163,5000
27914,black,36,separated,0,college,3,False,None,1,1,None,True,full-time,125,160,30000
30811,white,19,never married,0,college,2,False,None,0,None,protestant,True,full-time,62,163,10000
30569,black,24,never married,2,school,12,True,None,3,None,baptist,True,full-time,82,163,7500
28638,white,18,never married,0,school,12,False,None,0,None,None,False,part-time,118,173,7500
29378,white,36,married,1,college,1,True,None,4,3,protestant,True,full-time,107,178,35000
29143,black,26,never married,1,college,1,True,None,2,None,baptist,True,full-time,95,165,15000
32385,black,28,married,4,college,2,True,None,6,1,protestant,True,full-time,104,170,30000
26864,white,18,never married,0,college,1,True,None,0,None,baptist,False,part-time,60,163,10000
29491,white,17,married,0,school,12,True,None,0,1,protestant,False,part-time,61,165,7500
29262,black,23,married,1,college,2,True,Associate,2,1,baptist,True,None,54,168,40000
28975,hispanic,24,married,0,college,3,False,None,0,1,catholic,True,part-time,70,165,15000
28671,hispanic,30,never married,2,college,2,True,Associate,3,None,protestant,True,full-time,64,163,40000
27117,white,20,married,1,school,11,True,None,2,1,protestant,False,None,54,165,None
27359,black,37,divorced,0,college,4,True,Bachelor,0,1,baptist,True,None,69,155,75000
33226,white,19,married,0,college,1,True,None,1,1,protestant,False,both,None,None,12500
26424,white,24,informal relationship,0,college,4,True,Bachelor,1,None,catholic,True,full-time,None,None,15000
27708,black,28,married,2,college,2,True,None,3,1,baptist,True,full-time,59,163,35000
29986,black,25,married,0,college,4,True,Bachelor,0,1,protestant,True,full-time,59,165,75000
31168,white,38,never married,1,college,4,True,Associate,1,None,baptist,True,part-time,54,165,20000
27711,black,28,married,1,college,2,True,None,3,1,protestant,True,part-time,98,157,20000
29851,hispanic,44,married,1,school,12,True,None,2,1,catholic,False,None,51,157,12500
27144,black,21,never married,0,college,3,True,None,0,None,baptist,False,part-time,53,168,7500
32852,white,34,divorced,2,college,2,False,None,2,1,protestant,True,full-time,75,157,15000
29650,black,41,married,2,college,2,False,None,3,1,protestant,True,full-time,68,168,75000
27969,white,23,never married,0,college,3,True,None,0,None,baptist,False,part-time,47,150,10000
39638,black,44,married,0,college,1,False,None,3,2,baptist,True,None,57,157,25000
40276,black,41,informal relationship,2,college,3,True,Associate,2,None,baptist,True,full-time,118,168,15000
35788,black,33,divorced,2,college,6,False,Bachelor,2,1,protestant,False,None,61,170,15000
36898,black,29,married,4,college,2,False,None,5,1,baptist,False,None,52,157,35000
38718,hispanic,27,informal relationship,0,school,9,True,None,0,None,catholic,True,both,64,150,25000
34036,black,31,divorced,4,college,2,True,Associate,3,2,baptist,True,both,92,157,75000
38291,black,29,married,2,college,2,False,Associate,4,1,None,True,full-time,None,None,10000
42090,black,22,informal relationship,2,college,1,True,None,2,None,baptist,True,full-time,91,165,25000
39456,black,36,married,3,college,4,False,Associate,3,2,protestant,True,full-time,73,155,40000
39858,black,37,never married,1,college,5,False,None,2,None,protestant,True,None,96,170,5000
40172,black,22,never married,1,school,12,True,None,1,None,baptist,False,None,84,170,None
36734,black,44,separated,0,school,12,False,None,2,1,baptist,True,full-time,120,163,40000
36847,black,25,informal relationship,0,college,1,False,None,3,None,protestant,True,full-time,76,157,20000
34911,black,32,never married,0,college,4,True,Bachelor,0,None,protestant,True,full-time,73,180,75000
35932,black,23,separated,4,school,12,True,None,3,1,protestant,True,full-time,68,168,50000
38404,black,40,married,1,college,4,False,Associate,4,2,baptist,True,full-time,87,160,35000
39156,white,37,divorced,1,school,12,True,None,3,1,None,True,None,111,157,20000
36194,other,40,informal relationship,0,college,1,False,None,2,1,other,False,None,83,168,5000
37689,white,16,never married,0,school,10,False,None,0,None,protestant,False,part-time,70,165,7500
36227,black,18,never married,0,school,12,False,None,0,None,baptist,False,None,None,160,None
37894,black,22,never married,1,college,4,False,None,0,None,protestant,False,part-time,68,157,5000
39595,white,33,married,1,college,1,False,None,2,1,protestant,True,None,99,168,35000
42151,white,33,married,2,college,6,True,Bachelor,1,1,catholic,True,full-time,56,168,75000
35628,white,20,never married,0,college,3,False,None,0,None,catholic,False,part-time,68,173,5000
36714,white,28,never married,1,college,2,False,None,2,None,protestant,True,part-time,52,157,30000
34235,black,30,never married,1,college,1,False,None,1,None,baptist,True,full-time,113,173,35000
33585,black,27,never married,2,college,5,True,Bachelor,3,None,protestant,True,full-time,57,163,25000
36026,black,44,separated,1,school,12,True,None,7,1,protestant,True,full-time,86,157,15000
41711,black,34,married,3,school,12,True,None,3,2,baptist,True,full-time,93,160,20000
41447,black,18,never married,0,college,1,False,None,0,None,baptist,False,None,62,165,None
38903,black,18,never married,3,school,11,True,None,2,None,protestant,False,part-time,59,170,10000
36987,black,38,never married,0,school,12,True,None,1,None,protestant,True,full-time,125,170,12500
40211,black,24,informal relationship,2,college,1,True,None,5,None,baptist,True,full-time,73,157,30000
35480,black,22,never married,1,school,11,False,None,3,None,None,True,full-time,70,152,2137000
37186,black,26,never married,2,college,3,True,Associate,2,None,baptist,True,both,82,170,35000
38822,black,25,never married,4,school,11,True,None,4,None,baptist,True,full-time,81,155,15000
40431,black,44,never married,0,school,9,False,None,8,None,None,False,None,51,163,None
35258,black,29,never married,1,school,12,True,None,1,None,baptist,True,None,82,165,12500
37067,black,35,never married,3,school,12,True,None,3,None,baptist,True,None,79,155,5000
40729,white,25,divorced,0,college,3,False,None,0,1,protestant,True,full-time,118,175,20000
35134,black,22,never married,0,college,1,False,None,0,None,protestant,True,full-time,86,152,20000
35521,black,21,never married,1,school,12,True,None,1,None,protestant,True,full-time,59,157,15000
40414,black,27,never married,2,college,1,False,None,3,None,protestant,True,full-time,60,150,40000
39603,black,29,informal relationship,0,school,10,False,None,2,None,baptist,True,part-time,None,None,10000
37451,black,25,never married,0,college,2,True,None,0,None,protestant,True,full-time,71,160,30000
28655,white,25,separated,0,school,12,True,None,0,1,other,True,full-time,54,168,30000
28459,white,43,divorced,0,college,2,False,None,0,1,other,True,full-time,66,165,40000
32374,white,31,never married,0,college,1,False,None,0,None,catholic,True,full-time,104,168,25000
33118,white,25,informal relationship,1,college,1,True,None,1,None,catholic,True,full-time,53,155,20000
28392,white,34,divorced,0,college,2,False,None,0,3,protestant,True,full-time,52,157,50000
30365,white,38,never married,0,school,12,True,None,1,None,None,True,full-time,50,157,50000
28094,white,31,never married,0,college,7,False,Associate,0,None,protestant,True,full-time,59,163,75000
30928,white,36,divorced,1,college,3,True,Associate,1,1,catholic,True,full-time,77,173,50000
26792,white,24,never married,0,college,5,False,Bachelor,1,None,baptist,True,part-time,52,165,25000
27905,white,42,married,2,college,1,True,None,2,1,None,True,part-time,66,168,25000
32644,white,36,married,0,college,4,True,Bachelor,0,1,catholic,True,full-time,54,163,2137000
28575,white,44,married,1,school,12,True,None,3,2,None,True,both,63,157,30000
30932,white,35,married,1,college,2,True,Associate,2,2,None,True,full-time,73,155,40000
28499,white,41,married,1,college,3,False,None,2,2,protestant,True,full-time,66,170,30000
28994,black,24,never married,2,college,2,False,None,2,None,None,True,both,61,160,20000
31229,black,41,divorced,0,college,2,True,None,4,2,protestant,True,full-time,100,163,20000
31275,black,18,never married,0,college,1,True,None,0,None,baptist,True,part-time,62,168,20000
27415,black,34,never married,2,college,1,True,None,2,None,baptist,True,full-time,85,175,20000
27374,black,43,married,1,college,1,False,None,4,1,baptist,True,full-time,86,150,15000
28755,black,31,never married,3,school,12,True,None,3,None,None,True,full-time,91,168,30000
29125,white,28,married,2,school,12,True,None,2,1,protestant,True,None,59,173,25000
26374,white,32,married,2,school,12,True,None,2,1,other,False,None,80,163,None
28227,white,44,married,2,college,2,False,None,3,2,protestant,True,full-time,68,157,12500
29855,white,42,married,2,college,2,True,None,1,1,catholic,True,full-time,90,155,25000
32953,white,40,married,3,college,6,True,Master,4,1,None,True,full-time,52,163,60000
28611,white,40,never married,0,college,7,True,Bachelor,0,None,None,True,full-time,125,173,50000
27271,white,39,married,1,college,2,True,Associate,2,1,catholic,True,full-time,74,168,25000
28744,white,41,married,1,college,2,True,None,1,1,protestant,True,None,79,165,5000
26444,white,37,married,3,school,12,True,None,3,1,catholic,True,full-time,60,None,15000
27886,black,36,never married,0,college,2,False,None,0,None,protestant,True,full-time,69,163,40000
30216,black,34,married,3,college,1,True,None,3,2,catholic,True,full-time,84,178,35000
28310,white,38,married,0,college,7,False,Bachelor,0,2,catholic,True,full-time,59,163,2137000
32554,white,36,married,3,college,5,True,Bachelor,5,1,protestant,True,full-time,47,160,25000
31113,white,43,married,2,school,12,True,None,3,1,protestant,True,None,62,160,5000
31946,white,44,separated,1,college,1,False,None,3,2,protestant,True,full-time,68,157,20000
26245,white,41,divorced,0,school,9,False,None,1,1,protestant,True,full-time,86,168,25000
28476,white,17,never married,0,school,12,False,None,0,None,None,True,both,52,170,25000
29226,white,27,married,2,school,12,True,None,2,1,None,True,full-time,107,163,30000
28057,white,24,informal relationship,0,college,2,False,None,1,None,protestant,True,both,61,165,30000
28322,white,40,never married,1,college,4,True,Bachelor,2,None,catholic,True,full-time,125,160,35000
30375,white,17,never married,0,school,11,True,None,0,None,other,False,None,52,157,None
26831,white,18,never married,0,school,12,False,None,0,None,catholic,False,part-time,64,165,5000
27831,other,43,married,0,school,12,True,None,2,2,catholic,True,both,51,152,60000
31724,white,36,married,1,college,4,True,Bachelor,2,1,protestant,True,None,None,None,50000
32130,white,40,married,2,school,9,True,None,4,2,protestant,False,full-time,64,157,20000
26813,white,19,never married,0,college,2,False,None,0,None,catholic,False,part-time,47,160,5000
32684,white,18,never married,0,school,12,False,None,0,None,catholic,True,part-time,53,163,15000
33152,other,28,never married,1,school,12,True,None,2,None,None,True,full-time,59,165,12500
32537,other,33,married,0,college,2,True,None,2,3,None,True,both,54,157,12500
28162,white,17,never married,0,school,12,False,None,0,None,protestant,False,part-time,47,152,10000
28398,black,32,informal relationship,1,college,1,True,None,5,None,protestant,True,full-time,75,173,30000
31376,white,43,divorced,0,school,12,True,None,0,1,catholic,True,full-time,68,160,60000
27120,black,30,married,1,school,9,True,None,1,1,protestant,True,full-time,88,150,60000
31718,black,26,never married,1,college,4,True,Bachelor,1,None,protestant,True,full-time,114,163,50000
31000,white,44,married,2,college,4,True,Bachelor,5,1,catholic,True,full-time,87,170,60000
27127,white,39,married,1,college,2,True,Associate,1,2,other,True,full-time,57,155,2137000
28277,white,28,married,2,school,12,True,None,3,1,catholic,True,both,None,None,50000
26801,white,28,informal relationship,0,college,4,True,Bachelor,3,1,protestant,True,full-time,None,None,2137000
26180,white,34,married,3,school,12,True,None,6,3,protestant,True,full-time,64,157,40000
28190,white,21,never married,0,college,2,True,Associate,0,None,protestant,True,full-time,52,163,5000
28739,black,21,never married,0,college,3,False,None,0,None,baptist,True,None,54,152,7500
29423,white,18,never married,0,college,1,False,None,0,None,other,False,part-time,48,155,7500
28917,white,16,never married,0,school,11,False,None,0,None,catholic,False,None,71,168,None
27734,white,44,married,2,school,12,True,None,4,2,catholic,True,full-time,74,160,50000
30219,white,16,never married,0,school,11,False,None,0,None,baptist,False,part-time,63,168,7500
30433,white,42,married,0,college,4,True,Bachelor,2,1,catholic,True,full-time,59,163,50000
30586,white,15,never married,0,school,10,False,None,0,None,None,False,part-time,59,170,5000
29874,white,44,divorced,1,college,4,False,None,1,2,None,True,full-time,75,168,2137000
27811,white,44,married,2,college,7,True,Master,6,1,baptist,True,None,102,173,2137000
27366,black,17,never married,0,school,12,False,None,0,None,baptist,False,both,57,160,7500
29595,white,44,married,2,school,12,True,None,0,2,None,True,full-time,77,170,50000
26883,white,21,never married,0,college,1,True,None,3,None,other,True,full-time,104,165,15000
